XDIP YDIP ZDIP RDIP
5.90547074 -2.78794269 4.53746764 7.95209543
-4.51983286 -0.119919546 -6.3635967 7.80632005
-7.18733803 -3.59074761 1.66103409 8.20428733
-7.12915705 1.33126761 -3.09251182 7.88421099
2.20625153 -5.9229465 -4.390551 7.69582868
-4.16413425 5.94326024 -0.375781697 7.26660637
-4.29455189 5.76131568 -2.02119021 7.46465968
-1.18031936 0.995785449 -5.79534756 5.99756582
0.767400783 7.84944201 3.63867212 8.68576874
0.68602511 2.78404125 5.79947644 6.46957828
-3.62048798 6.2022552 3.15654529 7.84472312
-5.66786244 0.605346522 5.33198413 7.80520108
2.80969728 -2.50621388 -6.39958051 7.42496717
-2.25042567 -4.79153916 4.93986585 7.24054817
2.99745068 -6.78933919 2.3133756 7.77377283
2.54567593 -5.76171125 -1.69605255 6.52337158
-7.02661729 1.28315796 2.39041047 7.53219139
6.06006057 3.04719836 -2.11196342 7.10423405
-6.05554515 -2.10377849 4.29807653 7.71809386
7.00361966 0.395254677 4.00283693 8.0764855
0.562763872 -5.69856419 -3.86639678 6.90936763
3.35879083 6.48176331 2.3168845 7.65915695
-6.20844912 -0.932266308 4.75421361 7.87505606
1.1555204 -4.71072571 -5.6018388 7.40990972
2.89801951 -6.29238951 4.24976033 8.12730864
6.50907768 -5.1551224 -2.32397465 8.62231044
6.03886322 3.43590749 3.78713229 7.91300829
-0.151227192 -3.09407818 -6.51593949 7.21482203
6.3340167 -4.91628764 -2.03414982 8.27208663
3.91104163 6.77950402 2.04711334 8.09003056
-6.5204838 3.61882967 1.82253675 7.67686637
3.44820338 -4.83454527 -4.68686236 7.56502566
-4.64908322 3.88608248 -1.64126758 6.27768836
3.00391564 5.06874844 4.43313312 7.37349233
-2.28183281 1.08294937 7.13449993 7.56839676
-3.02814742 -0.540232392 7.16542802 7.79774882
-0.679212489 6.80442905 -3.081312 7.50040452
-2.12446233 6.5367851 -4.715245 8.33525255
0.195769762 -6.12682515 -4.26362762 7.46691587
8.2299951 0.160369612 0.434082677 8.24299493
1.09941479 1.20309233 8.14228766 8.30379385
-2.2409141 -6.43022214 0.472254554 6.82586824
3.04935353 -4.45529521 -3.47444694 6.42027989
5.95552887 2.48841977 2.42746622 6.89587915
2.75427301 -2.88306517 -6.73707362 7.82855322
-2.41995621 6.87223023 1.39302661 7.41783389
6.58082073 4.11259952 -2.70571138 8.21836664
-0.694050158 4.46516967 -7.0859377 8.40416318
1.17114194 0.745204978 -5.70270993 5.8692252
-0.227054596 -8.798438073E-03 -6.35457433 6.35863556
-3.13430411 2.90348232 6.5715832 7.83835299
-7.31684017 1.25411028 2.62944808 7.87546443
5.06419747 0.647681344 4.97606451 7.12929206
0.265861453 6.32266234 -3.42674477 7.19647977
5.62470525 -5.24781413 -0.894875842 7.74452484
-2.50401472 -2.74176396 6.13849623 7.17415468
-4.62780574 5.08221319 -0.946001325 6.938328
-4.68742054 0.142085077 -4.30663593 6.36704111
2.73806408 7.30083768 2.12262275 8.08113563
6.25821952 3.7050306 -3.6576369 8.14069229
6.72876524 3.4672131 -1.96686571 7.82089566
-1.24232281 0.296549377 6.76741835 6.88689035
-2.00699857 1.80594366 6.89023243 7.40032288
-4.80617472 2.01552489 3.88590648 6.50091726
-6.2422375 2.56719603 -0.862875387 6.80445284
-6.77227735 -1.82432301 -3.11575323 7.67462136
-7.12333329 2.7070507 -1.92591001 7.85997011
0.313018641 -1.39356392 6.31677403 6.47623619
-7.04701841 3.62376167 -1.02968685 7.99076793
-0.247679221 -5.8642391 5.30688553 7.91288059
-3.34262522 0.100444653 6.35345672 7.17980813
5.88342697 3.59085268 1.20111604 6.99654312
2.18327533 1.205192 5.47932192 6.02014515
-6.89707734 1.88148339 0.707326187 7.18400765
6.57122912 -3.39112338 -7.396784217E-02 7.39501462
-5.22077664 1.96400892 -5.75521077 8.01475457
0.562716721 -7.34832419 0.722775414 7.40519566
5.60659026 -3.51705034 4.64801534 8.08749306
-5.77869895 0.318954654 -5.1321339 7.73523704
-7.07165991 -2.99181215 0.10750105 7.67924934
-6.58560894 1.98759295 -2.96888604 7.49233309
1.83484494 -5.31271495 -4.81844757 7.4033123
-4.12261193 6.68632473 2.35795066 8.20139006
-3.89922832 4.93999244 -2.10088013 6.63484771
-0.638461031 1.68975664 -6.34817247 6.60016694
1.31789942 6.52877237 3.66607648 7.60275241
3.096624947E-02 2.44269449 5.44529676 5.96816321
-3.7359452 6.25906612 4.54019694 8.5875831
-4.54476851 -0.327171136 6.16289748 7.66441564
3.34899988 -2.50652871 -6.19652127 7.4763201
-2.03743583 -5.20710564 4.41069527 7.12175025
2.56133453 -8.00473174 1.08819872 8.47468827
2.88068687 -5.20630472 -1.09042325 6.04921388
-4.20619448 2.75241139 -3.93387548 6.38304134
7.05900859 2.46165777 -0.428976651 7.48821623
-5.48441496 -1.99537425 4.83261184 7.5772332
6.15792442 -0.122705809 4.88291004 7.85989188
-1.1351419 -5.73980381 -3.12135385 6.63149642
3.15828492 5.80729031 0.80745996 6.65968287
-7.03742535 -0.528322744 2.79305641 7.58983824
1.63214439 -4.18832379 -5.15280567 6.8379352
2.63568986 -6.47793549 3.98073351 8.0471578
5.76625542 -4.05286255 -3.59167766 7.91047058
5.20166687 3.79789586 5.12339888 8.22985828
-1.11722193 -3.26409127 -7.35221025 8.12142058
4.37144372 -5.50867657 -3.39373869 7.80848897
2.11735042 7.49482653 2.79235598 8.27362372
-6.36571977 2.99125664 1.80282712 7.26086704
4.15136308 -2.97892154 -6.22262079 8.05163328
-3.89710687 4.15689874 -1.76658403 5.96557359
3.60388968 5.07808196 3.63970289 7.21265377
-1.85009152 2.12550144 7.20135982 7.7330575
-3.40892834 -1.10417207 5.78584737 6.80558728
-1.448914751E-03 6.98801248 -2.53982726 7.43525676
-0.632210903 7.34701149 -3.77012529 8.28203557
-0.886990944 -5.43643023 -5.22570026 7.59272479
7.64925415 0.930077697 -8.243534811E-02 7.706032
-0.632980607 0.828345514 7.98266179 8.05044781
-2.28059506 -6.73079611 -6.281912427E-02 7.10694564
3.46167033 -5.3259039 -3.4203708 7.21438495
6.18286864 2.06057999 -0.200332289 6.52027511
3.59326673 -2.60774801 -5.65946595 7.1931544
-1.46321165 7.28823196 2.07988843 7.71914823
4.82895915 4.81114577 -3.3537219 7.59693496
-1.66273466 6.54834963 -5.30376091 8.5892636
2.93334289 1.25646653 -5.58419335 6.4316735
-0.137142227 0.301729468 -6.66040119 6.66864249
-4.68008323 2.72651167 5.70787667 7.86872931
-6.46445003 1.45676058 0.589841919 6.65275726
5.01019497 -0.549198118 5.83856646 7.71314012
-2.23453515 6.97709221 -1.39303288 7.45744619
5.93104105 -5.15029319 -0.410262078 7.86581737
-2.1256973 -2.4475678 6.43089384 7.20177566
-6.22272399 3.5050499 -0.93486979 7.20289179
-5.3761154 -2.64683835 -4.38676292 7.42644322
3.22078737 7.158957 3.11331305 8.44493071
5.63567992 4.07393937 -3.24738138 7.67485218
6.46617756 3.82527957 -1.92600997 7.7558836
-2.10570433 -0.249757019 6.41588328 6.75721301
-1.70275662 2.70760397 6.19588422 6.97276707
-4.51171227 3.78012231 4.00745624 7.12071469
-6.19216807 2.20378299 0.220556039 6.57634015
-6.80542402 -2.74919551 -2.96080688 7.91443298
-7.18750827 2.39952816 -2.14393659 7.87492696
-0.204786914 -1.39419211 5.3335326 5.51654596
-7.01869501 3.98525988 -1.03862786 8.13775914
-0.497813631 -6.50051437 4.4004265 7.86563785
-3.36809423 -0.597513966 6.23600063 7.11257938
5.27672199 3.39437959 0.950338175 6.34576633
2.04567736 1.2256186 6.1846289 6.62846675
-7.22150399 1.67305685 0.451662329 7.4265226
6.23884153 -4.36716188 0.524556592 7.6335055
-5.15549329 2.13958427 -5.31595824 7.70819979
-0.810538983 -7.48550131 -2.33033449 7.88163449
5.18104231 -3.24877103 4.76068732 7.74995848
-5.27203141 -0.716814156 -6.20910589 8.17686576
-6.79444489 -4.0064347 0.665844744 7.91576589
-6.30854339 2.22365512 -3.61127554 7.60155727
2.40974672 -5.95736061 -4.55302314 7.87572501
-2.97944928 6.65542469 0.111209444 7.29274731
-5.15173852 5.16499523 -1.4059634 7.42928789
0.209946931 1.82619225 -6.64584295 6.89538138
1.91803739 7.38973108 3.755166667E-02 7.63468421
0.149623062 3.27787824 6.23927367 7.04949705
-3.50131653 6.22287238 1.9242401 7.39500224
-4.24569682 1.83672801 6.85319179 8.2683583
3.42548256 -2.21673146 -6.10897674 7.34625251
-2.09774081 -3.6493569 6.05831525 7.37709333
2.28117278 -8.29110019 0.325678165 8.60535635
1.994695 -5.97194516 -1.85271192 6.56319119
-6.11411993 3.91657177 -3.96485883 8.27297422
6.63509184 3.15423589 -1.17848361 7.44059617
-6.51284715 -2.10696021 5.05518777 8.50948781
6.39897291 -0.409607706 4.8047524 8.01250762
-2.17877205 -4.95107613 -3.04992591 6.20985109
2.66094126 6.13259202 2.28229913 7.06386456
-7.08981446 -0.566331832 3.66143805 7.99952057
1.60607952 -4.48953043 -6.27881083 7.88408779
1.95094322 -7.07889812 4.39394916 8.55708871
5.87843068 -3.44229318 -3.80427058 7.80242298
4.11246957 3.13740939 4.11737373 6.61124119
-0.789977908 -2.78232993 -6.96934824 7.54567689
4.70592688 -4.46305732 -2.90772544 7.10770678
3.1702006 6.85644042 2.51400124 7.96122788
-5.87655063 2.93239026 1.72259015 6.78970373
3.3212424 -4.92629721 -5.48098442 8.08333134
-4.73138333 3.39735514 -1.29089959 5.96610693
3.83603742 4.02322097 4.9221809 7.42491447
-3.32116437 1.29450868 7.07479476 7.92203297
-4.63158142 0.902986622 4.34513693 6.41460414
0.466065542 7.03549916 -0.951453287 7.11482458
-2.61939432 5.89934254 -4.75419788 8.01659943
-0.865205857 -5.42795128 -5.26314573 7.60998944
7.46732399 1.75354569 -0.396420991 7.68069005
-1.56385293 1.29645433 7.64709489 7.91229993
-2.28164469 -6.58414628 -0.598731177 6.99395195
3.30738041 -4.94261958 -1.97063622 6.26511457
6.39089161 1.7666425 2.96044111 7.26145528
3.41049406 -2.72707605 -5.87926083 7.32353203
-1.83012661 7.82209568 -0.287066477 8.03846698
4.16326637 4.89815093 -3.52211621 7.33007313
-1.43814429 5.04344832 -5.72622421 7.76493874
2.53878119 1.76315423 -6.38910353 7.09751835
-1.6295311 -2.44495973 -5.76685759 6.47223656
-5.43345179 2.95707892 6.02174716 8.63296895
-6.99182076 2.03453607 0.891305033 7.33616516
4.59761972 0.529412794 6.19637975 7.73391926
-1.99939889 6.59981893 -2.84121612 7.45839895
5.44017846 -3.81316377 -1.17076823 6.74584746
-2.32662168 -2.74995015 6.16160134 7.13727717
-5.20144799 4.99316944 0.587016444 7.23404386
-5.21878716 -1.21920839 -4.64347155 7.09112379
3.16144839 7.37867658 1.57325065 8.18014313
5.86295747 4.40562161 -3.49923965 8.12578921
6.16837475 3.0798174 -2.67095118 7.3937881
-1.97285875 3.775834911E-02 6.74910603 7.03164487
-0.506348728 2.6934548 7.30826218 7.8052408
-4.48559393 3.66367365 4.48040706 7.32237018
-6.1983764 2.29195838 -0.183773548 6.6111055
-6.59622186 -2.57153709 -2.82586977 7.62289222
-7.50019303 1.73982578 -2.32706925 8.04332894
1.21543632 -1.83825211 5.39393257 5.82674565
-8.14650473 2.06375344 -1.1642727 8.48411154
-0.456088249 -5.66943149 4.20761149 7.07491798
-3.14963142 -0.587254194 6.02539181 6.82425029
4.96425186 2.86806627 0.262940435 5.73922802
2.08251313 -1.18232435 6.03510682 6.49286271
-7.1887866 1.48347722 0.149077609 7.34176965
6.30876042 -3.75178226 -1.43076116 7.47819535
-5.03103325 1.29376652 -6.21043251 8.09657948
-0.464281522 -7.7466789 2.21089269 8.06936415
5.62342771 -3.97963337 4.59600991 8.28152933
-5.26760467 0.395861939 -5.62423144 7.71597984
-7.36743832 -3.67055667 1.63424383 8.39183452
-6.69444724 2.02061564 -2.34188611 7.3744791
2.26042729 -6.57228916 -4.54742362 8.30563531
-3.27941065 6.05854514 2.97438328 7.50382964
-5.19511011 4.76101335 -2.08041051 7.34741622
-0.668702263 1.88607299 -6.22413727 6.53791395
2.18700323 7.46432455 -1.60141431 7.94126261
1.03084935 3.59652197 5.31224698 6.49750634
-4.00095627 6.2001501 2.59453731 7.82183714
-4.40196291 3.01808322 5.68379989 7.79690227
3.83214248 -2.13399395 -6.1373858 7.54365632
-2.01796542 -5.34798537 5.45734673 7.902896
2.88976604 -7.19245134 2.51830452 8.15008968
3.41207435 -5.83683511 -1.810734 6.99926089
-7.12932845 1.96364173 -0.374515055 7.40428757
7.13240411 2.46650438 -0.768818732 7.58590235
-6.53870622 -0.905626057 1.59777497 6.79173928
6.68082383 0.337874485 3.43676056 7.52056443
-0.426156308 -5.98306114 -3.91358287 7.16203607
2.85146183 6.1163273 0.387326923 6.75946125
-6.82802733 -0.754688347 3.5724282 7.74298101
2.91879018 -4.99249259 -5.38493375 7.90201429
1.39398338 -6.96668405 4.32949356 8.31999944
5.942298 -4.07487399 -3.7951075 8.14360758
5.60860295 4.08050311 3.35999341 7.70691173
1.634159385E-03 -3.07966265 -6.55468966 7.24211856
5.45683918 -3.5287818 -4.1973465 7.73609155
4.3361199 6.46032441 2.5590313 8.19062686
-6.61950563 3.25591729 1.58061271 7.54434814
3.1699056 -5.32111763 -5.22392558 8.10259173
-3.5632426 3.95777222 -1.73686956 5.60155109
3.16533639 6.0093908 3.64052681 7.7062032
-3.33234 1.35738591 7.16241639 8.01543479
-4.71360992 -4.35247729E-02 5.11304717 6.95437015
-9.068731553E-02 7.19050407 -1.85249968 7.42585537
-0.650496476 7.22119702 -3.1777904 7.91626073
3.8336539 -3.17115657 -5.90816559 7.72395992
8.21115817 1.41315698 0.190370692 8.33404896
-0.93951019 1.7411684 7.49447628 7.7512271
-2.39267797 -6.7956871 -0.636055151 7.23262312
4.48478209 -4.47576324 -1.33773053 6.4757432
5.871321 2.10537564 1.02160355 6.32049767
3.86042442 -2.33463816 -5.79049724 7.34052248
-2.01712782 7.41766059 0.636541441 7.71334417
5.73291017 1.70825357 -3.08810007 6.73206887
-3.84708289 4.99051087 -3.6499048 7.28196749
2.04065141 1.11226562 -6.73912436 7.12861769
-2.59118679 -2.18000073 -6.07421763 6.95433476
-4.89750849 3.13299639 5.88485734 8.27241209
-7.59183157 2.61196696 1.03841484 8.09546684
5.06440273 1.09619834 6.12045213 8.01933664
-9.571217038E-02 6.74567979 -2.60899635 7.23327164
5.10075064 -3.758781 -1.17494643 6.44411288
-1.89132951 -2.61290204 6.76883834 7.49810355
-6.28305148 4.17155903 -0.645582902 7.56937368
-5.69392711 -2.07848508 -4.47218376 7.53268436
3.57912946 6.39504331 1.53844164 7.48822738
5.89911639 4.44511634 -2.76310838 7.88627932
6.64232051 3.56061192 -2.73932309 8.01886962
-1.71231281 0.453892818 6.30789476 6.55191348
-1.71244828 2.47925768 6.05918127 6.76704333
-4.76123815 2.48861741 4.33547503 6.90354612
-6.1789432 2.39465756 -0.179381791 6.62917052
-6.74331758 -2.72168118 -3.5011639 8.07081341
-6.7931173 3.62670449 -2.09994231 7.98180342
0.893240787 9.819370333E-03 6.64605126 6.70581634
-7.09095858 3.68633482 -1.24560485 8.08840463
-0.598493224 -5.10596553 5.76779597 7.72635415
-3.31081013 0.186183092 6.74318598 7.51443178
4.91212378 4.38306366 1.59529816 6.7738603
2.91756715 -0.403249615 6.06061352 6.7383859
-7.51014143 2.23574287 0.419376993 7.84707892
6.60269041 -3.85787453 2.813902425E-02 7.64718957
-5.16344666 2.31637675 -5.44277838 7.85179082
-0.467735228 -8.06836717 1.09808894 8.15617093
5.88444764 -2.73111463 3.99459223 7.61856143
-5.45578175 -1.94662415 -6.00446845 8.34317334
-6.70266388 -2.10859758 2.00587173 7.30721618
-7.51138002 1.66759255 -2.04796882 7.96215241
2.16962073 -5.5138294 -4.39808806 7.37921049
-4.20108077 5.19873528 2.60605115 7.17408048
-7.15071566 4.64428956 -1.27177898 8.62088057
-0.876439085 3.09451749 -6.56860442 7.31373694
2.30604238 7.71179765 -1.14532429 8.13027812
1.94893226 2.85717894 5.47748246 6.4780107
-1.00903283 6.7308674 2.7656332 7.34652641
-4.08623843 2.69324854 6.70577155 8.3017049
3.23234186 -1.74377278 -5.85054563 6.90779716
-1.51087237 -6.02662297 4.10370087 7.44602448
2.56176487 -8.43165138 0.852381835 8.8533575
3.31387869 -5.59981726 -1.64069482 6.71056069
-6.73018036 1.07724072 -4.02743104 7.91681603
6.81885455 2.59422021 -1.75109331 7.5028717
-6.15136067 -1.6042443 3.74840323 7.37992985
5.94182319 0.120005623 5.85562884 8.34314409
-1.45390143 -5.50675193 -4.22067171 7.08887974
2.91850577 5.90279962 0.443462012 6.59980135
-7.05878774 -0.61378353 2.69544079 7.58080574
1.56887575 -3.79009486 -5.3309154 6.72642915
1.62813145 -6.61378099 4.25245606 8.02971316
5.40020893 -4.85443206 -3.22538965 7.94549592
4.45116687 2.11102598 4.96594748 6.99499475
-4.261738161E-02 -3.23381848 -6.33555295 7.11327136
5.17882667 -3.6663703 -3.92505167 7.4611358
5.37447995 5.14186422 -0.606892161 7.46271536
-6.55140678 3.52682138 1.29890703 7.55291727
3.69147826 -4.52748634 -5.50068078 8.02387894
-3.29541671 3.85928657 -1.49785435 5.29125994
3.99991738 6.26630045 2.43782585 7.82360884
-4.37394048 0.85414511 7.37489607 8.61684463
-3.44695111 2.6838453 7.04883865 8.29280555
0.477597922 6.80160304 -1.27726543 6.93695255
-2.07541532 5.34135577 -5.50540886 7.94650596
3.7888851 -3.30108632 -6.19078896 7.9736246
8.20822227 0.511703415 -0.449703325 8.23644257
-0.687560326 0.389420377 7.98796481 8.02695267
-2.67527824 -6.38607215 0.406253595 6.93571
3.94945254 -5.19717584 -1.20855901 6.63848077
5.92046845 2.23486756 2.17758041 6.69241631
4.51464965 -4.08995118 -4.40793997 7.51928832
-1.53360382 7.20225828 1.27051531 7.47252796
3.98297789 4.88710633 -3.24557442 7.09095723
-2.38974544 6.13256547 -5.1040634 8.32890784
1.27337996 -1.424044453E-02 -5.77545523 5.91418485
-0.718126861 -3.46707543 -5.06796959 6.18228388
-4.90481329 2.77089497 6.49883709 8.60057764
-7.80778805 2.15294121 1.48970277 8.23504246
5.64802703 0.443566534 4.72319948 7.37601342
-3.07891883 6.84400026 -1.40659994 7.63535226
6.03719069 -3.62386252 -1.21390456 7.14518126
-2.05219594 -2.1943563 6.97063813 7.59055358
-6.30020103 3.30400992 1.24590235 7.22227715
-5.29273744 -1.39533801 -3.43880788 6.46416564
1.8432034 8.4139831 1.16260908 8.69161494
5.3252817 3.32043882 -4.11772386 7.50597022
5.9060894 3.23748646 -2.79464993 7.29200102
-1.44139438 0.740474674 5.94499417 6.16188901
-0.456615664 2.59256361 6.78710677 7.27974603
-4.73475833 2.74277386 3.51015958 6.50092033
-5.68655967 3.06903923 0.840653808 6.51633804
-6.0357788 -2.80917245 -3.26986388 7.41714806
-6.85936517 3.60971003 -2.26747854 8.0760359
0.748463851 -1.0581478 6.27706243 6.4094764
-7.10867757 3.27641583 -2.00287581 8.07958594
0.422190456 -5.73102795 5.08025337 7.67019559
-3.26300977 0.640200445 7.25080418 7.97691987
5.2233366 3.66880936 1.06014374 6.47049551
1.80169362 0.991490844 5.86250508 6.21273851
-7.31333126 1.74246734 -0.235501081 7.52173299
6.43475784 -3.83959797 -0.742451676 7.52993064
-4.84107181 1.89817755 -6.29583295 8.16557205
-1.7508486 -7.68100128 -2.06447947 8.14403628
5.23800226 -2.94796803 5.07957972 7.86951798
-5.04450099 -0.394514268 -6.36484465 8.13104417
-6.37719584 -4.57181899 -0.178140149 7.84868712
-6.37592696 2.10210805 -4.29066365 7.96750258
1.97036514 -5.81739853 -4.66881792 7.7150713
-0.646369973 6.10770857 0.141451817 6.14344421
-6.2652775 4.52084245 -1.66578249 7.9035783
-1.06508355 1.52351596 -6.38307391 6.64824311
0.729676637 7.48313285 1.61228627 7.68954955
1.37138396 2.73026408 5.45689114 6.25401445
-3.34004731 6.73753711 3.89117644 8.46708783
-1.67064482 4.44985249 5.64847818 7.3822454
5.17780881 -1.99461727 -6.22170246 8.33653307
-1.50020188 -3.96729683 6.31070326 7.60361923
3.11962448 -7.71757853 1.55137674 8.4675761
2.5651143 -5.16975564 -2.28359806 6.20652921
-4.97034261 4.5476981 -3.23379881 7.47283871
6.9662783 3.61635009 0.495999744 7.86467018
-6.75849003 -0.566985145 4.87859383 8.35459977
5.1357359 8.929251444E-02 5.48047203 7.51128019
-0.313742315 -5.83479227 -4.51844398 7.38644509
4.24331785 5.48524535 0.963342332 7.00154922
-7.23247477 -1.43877929 3.41883277 8.1281729
0.955423333 -3.6625176 -5.48711162 6.66597801
2.45114068 -6.60614139 3.93249428 8.06930641
5.44605863 -4.9798736 -3.26274474 8.0687173
5.26361046 4.48046148 2.75724165 7.44194274
-2.2278163 -2.01557912 -7.48657654 8.06688
6.68256764 -2.11993985 -4.55127092 8.35852393
5.71945414 4.78991172 0.457211932 7.47425265
-6.38965583 2.95824881 1.18559562 7.14034835
3.83782051 -4.00522734 -6.06044959 8.21582384
-4.02478753 3.54012153 -1.96353762 5.70848974
3.59154278 4.90022448 3.7948247 7.16324465
-3.10840408 -0.34745183 7.7758164 8.38130177
-5.04209473 -0.81123106 4.54325043 6.83534488
0.530679477 7.21242185 -2.04045036 7.51425894
-0.774111101 6.04519841 -5.58841874 8.26886303
2.02739309 -3.47511664 -6.76266645 7.86895266
8.66352682 -0.990091584 -1.2714372 8.81212409
-3.656872392E-02 1.51482764 8.50969672 8.64355125
-1.40655137 -7.01103762 -0.116674843 7.1516885
5.01155054 -5.43140474 -2.07770501 7.67676067
5.74606475 1.90729169 1.22813075 6.17764736
4.19930762 -2.93994537 -4.77889256 7.00822926
-0.353515675 7.66815433 1.90295947 7.90865468
5.91110801 4.07554546 -2.741488 7.68550747
-2.38132147 5.29599834 -5.12899629 7.74757338
1.76640038 1.16631051 -5.80369873 6.17765081
-1.36403533 0.525671011 -6.9529246 7.1049337
-4.0082476 3.69024933 5.40029631 7.67119216
-7.40585288 2.68861093 7.810153169E-02 7.87917416
4.33223719 0.241315918 5.28927618 6.84126852
-3.12196138 6.68950708 -1.14653995 7.47065604
5.80557351 -4.37596492 -0.576206944 7.29285728
-2.03393449 -2.24918393 6.72526214 7.37732124
-6.18971268 3.45437924 -1.79325425 7.31170567
-6.52181756 -2.27798966 -3.68260085 7.82846666
2.27290572 7.58423186 1.35420497 8.03246814
6.29478647 3.70759416 -3.33314185 8.02997047
6.26357111 3.39004502 -1.59734967 7.29905845
-1.05426937 0.672612942 6.77106154 6.8855767
