XDIP YDIP ZDIP RDIP
-5.71250279 4.84049051 -3.00990929 8.0698569
0.551722671 -4.20374997 5.67093202 7.08063427
-3.72093806 -0.27072753 6.66599415 7.6389889
6.20382313 4.59427955 1.17815124 7.80915273
0.481713311 -5.03299016 5.48520209 7.45992491
-7.05100775 1.85471226 -0.479722234 7.30662721
6.30279663 -0.875859861 -1.79797292 6.61249442
-5.86621871 1.04382714 -5.10464245 7.84598443
0.574892681 -7.69503558 -2.16887214 8.01549004
6.08392129 -3.25311829 -1.37702198 7.03513087
-5.12723774 3.37861998 -2.46863143 6.6179892
0.953177739 -5.63603044 3.77750044 6.85148863
-6.71624895 0.136026047 -2.77724877 7.26908617
2.68595081 -6.00507343 -4.1772329 7.7925935
0.157032561 1.43559991 -7.7507421 7.88413657
-6.70436681 3.13464496 -0.637656627 7.42840085
-0.809890681 0.297341332 -7.35700498 7.40741905
0.616853101 4.00079577 -5.57233151 6.88750703
7.31358409 3.15906592 0.260372462 7.97094747
-5.18567684 3.81390399 9.241137241E-02 6.43782943
-7.443831 -0.558423902 4.44812379 8.68954904
3.42909427 -5.05896089 -4.06405777 7.33950532
-3.50443376 -0.513576993 6.80670699 7.67307483
6.07024492 -5.30579125 -7.894250446E-02 8.06260045
1.64219771 -6.93214664 -0.103796434 7.12476274
7.28865921 3.14231294 -0.232192323 7.94056654
2.74482075 -5.12952075 -2.07633559 6.17715092
-1.31836496 7.83937957 1.11976035 8.02794005
4.54812096 3.98095056 -4.04171386 7.27109501
-5.46588683 -4.46894796 -2.13485506 7.37597593
1.64798667 2.07238777 6.87865914 7.37065822
-3.17226426 6.04954671 1.78635636 7.06054849
-1.12073843 -7.38156543 -2.83504619 7.98630389
-0.89547829 -6.15504011 1.53118491 6.40553881
0.839079258 1.34510069 -8.57748077 8.7227591
4.80487792 5.11334756 1.81049232 7.24645137
-2.06899924 -5.20125585 -4.01349217 6.88781095
0.971892485 -4.92311781 -2.22294933 5.48845768
-3.64384247 -1.93499716 -2.41927079 4.78274744
2.54137253 -5.53042088 -1.61157658 6.29613441
-7.69287907 -0.76830034 4.095187539E-02 7.73125803
3.68276587 5.68333039 0.527533987 6.79273883
-4.59855443 5.28776257 -3.46395361 7.81703975
-6.62513107 1.89065634 -3.27266197 7.62740188
4.44027572 0.865253673 5.21199805 6.90142276
-1.4593829 -5.74540905 -4.2556299 7.29725355
-3.41668166 3.0618632 -4.53373961 6.45007866
1.69667273 -6.05035974 -0.553468529 6.30808043
3.59516693 -1.23747374 -6.02140291 7.12136641
1.02899409 0.666246151 8.14250884 8.2342676
-2.04501813 -6.39736891 1.77542635 6.94698257
2.86579207 -5.9887115 -4.93159757 8.27031343
4.85764571 1.04892186 5.15978109 7.1638188
5.42515047 -4.84751406 -1.71523387 7.47480284
5.33302908 6.00121425 -3.16262974 8.62890483
-6.34280234 3.80855542 0.859464065 7.44814839
-1.18229764 7.59846201 -2.66531157 8.1386939
2.2632737 -4.6727982 -5.42118223 7.50644174
0.469605929 6.04510642 -3.05244532 6.78831819
5.260872835E-02 -6.11882127 4.18921809 7.41567863
-6.23731909 1.13651633 2.81779324 6.93799521
3.7096512 5.01897416 4.41006377 7.64200734
-2.49800964 4.87747286 -5.64805006 7.86957833
5.55776143 -5.26718449 0.470162379 7.67157071
-0.757733422 -1.36964683 7.1233166 7.2932662
-5.2840491 5.61411829 0.501606137 7.72600206
-4.66077963 -1.90887586 -4.29172295 6.61706579
4.06030277 5.65627321 -4.12393423 8.09236176
6.23252153 3.06101981 -3.64641072 7.84286159
5.82025396 1.96793558 -3.58346669 7.11261978
-1.87110996 1.67262901 6.74376456 7.19563067
-1.98971351 2.56399332 6.13474784 6.94032799
-1.99130093 6.15498056 3.49313692 7.35194333
-0.611245205 2.76802762 -5.63847401 6.31094183
-4.44561819 0.571550542 -3.24918159 5.53600687
-4.49744738 6.43438816 -0.999804234 7.91378496
0.600213171 0.423634761 7.02721654 7.06551446
-6.01073462 3.49216567 -3.36100344 7.72143094
0.678248984 -6.13310707 4.78668108 7.80943914
-3.24166765 -1.15220016 7.05226948 7.84668587
6.08013086 3.33676931 1.20604753 7.03964284
-2.13082058 1.28418344 4.6140148 5.24200878
-6.78874913 1.29372058 0.427111937 6.92410661
6.26436892 -1.70219545 -0.197994818 6.49453534
-5.18009636 0.454125127 -5.82198146 7.80609352
1.55251757 -8.32385484 -2.96756844 8.97236494
7.17066702 -0.428651589 0.898492724 7.23944037
-6.95624354 2.21255999 -3.87305364 8.26349142
-0.279849665 -6.2286574 2.75305022 6.81570058
-7.61095451 -1.062421032E-02 1.637177046E-02 7.61097954
1.54129584 -7.15231245 -4.62507647 8.65577834
0.193609021 2.67380133 -6.88596668 7.38940018
-6.35147859 4.51924896 -0.729556984 7.82924931
-1.18064008 -0.907804904 -6.99437445 7.15117436
1.59041346 4.85346196 -5.00865981 7.15347336
7.60052107 4.12972722 0.703067478 8.67852932
-4.80284183 4.57249415 1.41590849 6.78083987
-6.4917313 -7.218621674E-02 4.32850595 7.80280398
3.37324584 -4.11636694 -6.23602091 8.198245
-3.38859632 -1.47930736 5.70213634 6.79597632
5.35837028 -4.91286892 0.876398609 7.32232802
2.26375129 -6.27598105 -1.29627394 6.79653104
6.09040913 5.49017404 -0.908616374 8.24988958
4.63429782 -5.84073086 -0.650313244 7.48423414
-2.97384486 6.97479302 1.30629603 7.69401717
6.31661626 3.38882202 -3.45192077 7.95609909
-5.37095383 -4.05021581 -2.63490296 7.2245489
1.68589098 2.18598188 6.89924009 7.4310335
-1.34988127 4.39068314 2.27759823 5.12715628
-0.937552546 -7.26974127 -3.15764862 7.9811583
-3.97324166 -4.76067616 0.216539202 6.20464149
-2.79975329 -0.462987692 -7.33835645 7.8679382
5.01173604 5.32545405 0.112828853 7.31373293
-0.515209869 -5.35494614 -5.07040765 7.39255863
6.0600548 -2.29353074 -0.723888396 6.51985903
-5.45533415 -2.35658078 -1.85813739 6.22630052
4.97058239 -5.66888989 7.755513026E-02 7.53982869
-6.70718202 -1.97508103 1.36652707 7.12422851
0.949939644 8.19807118 -0.721026042 8.28436086
-5.41610108 4.70755946 -2.48611981 7.59447554
-6.16341853 0.937190566 -4.67753721 7.79393409
3.71577768 -0.223168655 4.61416276 5.92851634
1.50873716 -3.14994803 5.43061937 6.45678613
-0.73463468 -1.04003827 -5.76079497 5.89984122
2.41463182 -5.90626517 -8.026016364E-02 6.38128959
3.37771575 -1.68123776 -6.38829749 7.41929033
1.30473376 0.920588022 7.60251117 7.76839678
-1.06968704 -7.73535845 1.71127351 7.99427656
3.52607419 -5.20847356 -4.95494795 8.00705347
6.85766139 2.21259917 3.04133141 7.82130498
5.9094422 -4.08464267 -1.85989016 7.42057978
3.49302486 5.8586247 -3.64450122 7.73350471
-1.17356981 4.71440205 4.47655696 6.60624061
-2.40821146 6.00158881 -2.98359634 7.12182545
4.04234548 -4.56437877 -4.86595172 7.80074334
1.28002149 5.43781801 -3.44988607 6.56582315
-5.00155675 0.415745114 4.88439342 7.00326445
-5.44321526 1.12600068 4.18570825 6.95820547
5.3370085 4.26793017 2.89766464 7.42262406
-6.8895887 3.11684267 -2.85831178 8.08400192
5.01220791 -5.84366633 -2.1535134 7.99426571
-0.48020808 -1.28463065 6.62334947 6.76384757
-4.50519766 6.18616151 2.12106712 7.94130505
-5.30516283 -3.49853667 -4.73906562 7.92737374
2.972983 5.38979713 -4.0415225 7.36358915
6.9974135 1.82485142 -3.16167091 7.89240402
6.96329643 0.860665194 -3.80984049 7.98392925
-2.29749449 2.2426081 6.29782181 7.06896962
-1.64179893 4.09247495 5.72403334 7.22553891
-3.35237918 6.07540201 3.56960585 7.80327121
-0.169782273 3.58249118 -6.42703206 7.36001428
-4.47228172 -3.17565394 -4.25528287 6.94215485
-4.83994539 5.28287899 -1.0018586 7.2344732
-0.778235983 -0.48793704 7.77746506 7.83151943
-5.04374067 4.19425892 -3.34551035 7.36366535
1.89690564 -5.67909181 3.09110967 6.73834503
-4.23524489 -1.09886469 6.28181643 7.65545691
4.86896411 3.71568496 1.490533 6.30355573
-1.8053942 -2.15634631 6.54665568 7.12516514
-7.37948797 1.36248652 1.06720003 7.57971821
6.53467198 -1.83177281 -0.832370962 6.83740967
-4.98101306 9.779195029E-02 -4.35295923 6.61576212
0.954445303 -8.32758369 -2.00022142 8.61745332
8.08313633 -1.36534536 -1.4859176 8.33121912
-3.9226072 0.531077528 -5.67871445 6.92218812
1.82151928 -6.99718865 3.18834301 7.90215873
-7.90431524 0.73631322 -1.94180012 8.17257269
1.94944436 -7.1293544 -3.55693023 8.20242526
-0.463878632 2.07919175 -6.6549598 6.9876113
-6.35908822 3.59175728 -0.957928019 7.36589094
-2.30002238 -1.23063706 -7.01601844 7.48525787
3.99366716 5.365008 -3.91712571 7.75090718
7.19110076 2.40065367 1.07175269 7.65661296
-5.26486887 3.1919187 0.669993813 6.19322863
-6.35938064 1.76083566 3.66163578 7.54651184
4.41587812 -3.80242169 -5.03538313 7.7015241
-4.22925674 3.01764088 3.05013748 6.02462511
6.25777724 -3.7641326 1.20146018 7.4008092
2.54154266 -6.44587402 0.272745949 6.9341994
6.74457029 6.52011463 0.642855372 9.40289244
3.66745709 -5.58357523 -2.01153289 6.97659074
-1.91047361 5.8225217 0.649336537 6.16224848
6.14677433 2.65258877 -3.46463555 7.53808738
-4.78416431 -5.42009387 -1.1435878 7.31938787
2.47566556 -1.44062682 5.71576829 6.39330375
-2.64654169 5.96923188 2.14153299 6.87183205
-1.06806095 -7.25152619 -2.51460688 7.74910536
-6.23694299 -4.64781902 0.925022541 7.83309301
1.598366921E-02 0.987693112 -8.03814084 8.09861107
5.19288905 4.83334068 -2.2387828 7.43904747
0.213429496 -5.16693817 -5.66136265 7.66771343
4.90524217 -3.21554969 -1.65884319 6.09531962
-6.11756438 -1.71230331 -1.87364417 6.62322573
6.29792583 -1.78157595 1.62383115 6.74349391
-7.39221164 -2.12571826 -0.796132381 7.73287126
1.84695565 7.00332023 7.972651984E-02 7.24321032
-5.69827799 4.11450309 -2.29794397 7.39459629
-7.96699628 1.89380104 -1.4044399 8.30854762
4.09250435 -1.20674108 5.21123983 6.73511963
-1.2486012 -2.18686376 6.36000739 6.84039999
-2.2948593 2.34681455 -6.35130108 7.14933166
3.68948025 -5.23644032 9.49505065E-02 6.40637084
3.79628867 -0.71668574 -5.60500609 6.80746203
2.23490315 0.646284739 8.01770229 8.34841459
-1.53820109 -7.23077659 2.49691543 7.80286994
2.35791397 -6.52129591 -4.77936374 8.42195799
4.07835463 1.98931205 4.85165253 6.64295651
4.93751951 -5.29921968 -1.43841921 7.38443484
1.09931472 7.50062675 -0.425476478 7.59268891
-0.393094831 6.89465891 2.67538376 7.40597889
-1.99637563 4.31476051 -4.18166279 6.33158571
0.477081948 -2.82801557 -6.63483868 7.22816461
-0.341558603 5.3049123 -2.42399636 5.84247509
-3.5192947 6.830909603E-02 6.02129832 6.97467812
-4.14473189 3.56089663 3.96060212 6.74871517
4.3388185 3.48982997 5.09925964 7.55027867
-6.73469833 3.87109088 -1.48615037 7.90886522
4.08975838 -4.69260844 -0.38994471 6.2368866
-0.879489827 -2.12165974 6.55122531 6.94215351
-6.46164627 4.59064435 2.4451668 8.29492186
-4.4994138 -3.4610674 -5.70870998 8.05065722
4.5798239 5.17189431 -3.22130198 7.62233981
6.76411684 3.9492277 -3.16892655 8.44936515
6.46666398 2.64996364 -4.11422191 8.10967769
-1.66511617 1.02290257 6.7840729 7.05992823
-2.01897563 3.58246861 5.89575916 7.18820701
-1.42281348 6.05034254 4.85850639 7.88898773
-1.64707643 2.84206836 -6.73938808 7.49730385
-3.89672594 -0.752564488 -3.31811889 5.17307832
-3.47351671 6.08600257 -0.713515982 7.04371001
0.744713344 -0.277148619 7.9877427 8.02716904
-5.57652042 3.67457541 -4.03164897 7.80091519
0.122831733 -5.53746867 5.1481091 7.56185654
-2.68872833 -0.708976763 6.86454015 7.40633644
3.79152491 4.66482976 0.61553406 6.04277916
-1.40563707 -5.56040472 5.35513915 7.84674656
-6.89085483 0.605807654 1.13714819 7.0102774
5.87734564 -2.38276717 -0.85874466 6.39986043
-5.4813864 1.87194086 -5.11518204 7.72753821
-0.188219747 -7.69767884 -1.70312511 7.88608403
6.9008291 0.767827536 -1.71259549 7.15150227
-2.30258762 -1.19706146 -4.83411863 5.48667192
2.70899031 -6.78969402 3.35450167 8.0430874
-7.36973289 1.00731103 -1.16884287 7.52953067
2.37028914 -3.75325206 -5.87206229 7.36113355
1.671778 1.62364015 -7.8583614 8.19663912
-6.53521438 3.95447553 -1.15801709 7.72579493
-1.07918342 -0.39905344 -6.79931969 6.89598643
3.40150325 4.04926372 -3.80507198 6.51500835
7.2221239 2.67179881 0.871118155 7.74960834
-4.59639366 4.79353229 -0.966658777 6.71112627
-5.07472677 -5.878037593E-02 4.56790521 6.82803521
4.32903613 -3.68807349 -5.00082071 7.57302104
-8.33034815 1.82012399 -0.605872195 8.54837018
6.51037458 -4.73008731 -0.40739913 8.05758507
3.00326658 -6.52274765 0.163273033 7.1827923
8.28968802 3.86442039 1.80263082 9.32213228
3.51303878 -5.04752958 -2.2429139 6.5459651
-2.7100204 6.20436365 1.73867717 6.9900885
7.33648272 1.51617414 -3.40341103 8.22836371
-5.97519135 -4.91834245 -1.46381353 7.87627794
-0.324657956 2.19559355 7.66517568 7.98003459
-2.00104051 6.35036183 1.86708145 6.91500193
-0.316405816 -7.33460059 -2.45182924 7.74002229
-3.86139449 -5.83216182 1.30133041 7.11462858
-0.207592136 0.16032488 -8.63875986 8.64274092
5.29996621 4.23177445 -1.59369144 6.96687945
-2.64493274 -5.04527956 -4.86214738 7.48939198
4.1319862 -4.72089227 -1.72352331 6.50620215
-6.65869234 4.706965362E-02 -1.13300006 6.75456056
7.81088856 -0.276076128 -6.297093569E-03 7.81576853
-6.48384365 -0.606428859 -1.10839799 6.60579522
3.80344443 5.75166763 3.07531335 7.55019353
-6.36960331 4.33421612 -1.58542982 7.86580342
-3.43510547 5.10752541 2.53503493 6.65681361
3.98572031 -1.63719036 5.32273707 6.84820331
-5.62162635 -4.65804604 2.92028185 7.86308602
-1.70789951 2.67783826 -6.07128652 6.85187993
2.13999392 -5.89056197 -0.916740094 6.33393296
4.09151692 -2.42050238 -5.56445296 7.31863917
-0.273882278 -0.206223773 7.94709476 7.95448646
-3.12162676 -6.57544407 1.99135521 7.5462914
3.76651268 -6.2045982 -2.79723933 7.77870198
5.31630621 1.1167 2.32014803 5.90704812
5.30254085 -4.93003663 -1.92039295 7.49066818
2.89775795 7.88232637 0.312552419 8.40391332
-0.245101189 7.68394023 2.77052953 8.17183247
-1.72539161 6.34017225 -3.31525202 7.35973208
1.98664022 -3.17889825 -5.82113033 6.92370507
-0.358668501 5.29250511 -1.79566443 5.60032715
-3.44488186 -0.920101105 6.1186596 7.08179302
-6.20728048 0.657501538 3.02178298 6.9349702
3.44585107 4.44651683 3.55646959 6.65536456
-6.58088229 4.07272413 -2.35558425 8.0897386
4.35912463 -6.57735219 -0.373677915 7.89956736
-1.67173497 -1.91163287 5.93486935 6.45536306
-5.70836095 4.38305028 1.44982051 7.34155937
-4.08262213 -3.88181987 -4.83672898 7.42497651
3.69461284 5.37315467 -3.18011704 7.25493622
6.63265121 2.51600686 -3.40114063 7.86702677
5.68244427 2.90375661 -3.9748403 7.51806695
-1.10464963 1.10970544 6.73637367 6.91595454
-1.87097106 4.49111783 5.81939359 7.58524975
-2.69668961 7.15990722 0.497312005 7.66705455
5.109557102E-02 3.33245273 -5.90196134 6.77797902
-3.89680862 -2.01127945 -4.3443254 6.17280533
-3.02618588 6.74592899 -1.31724386 7.51002598
1.41993886 -0.955845159 7.41573961 7.61072009
-5.42213846 4.1721804 -2.92664884 7.44123297
-0.186472217 -5.40497119 5.24753461 7.53558922
-3.62169299 -1.58580063 5.67546824 6.91681744
4.41895699 3.57253809 0.398583677 5.69640924
-1.78115673 -4.70793707 5.75194125 7.64342979
-6.66880432 1.19300204 1.99292497 7.06172464
6.3011692 -3.59207352 -1.16289141 7.34574992
-5.44413041 1.55002344 -3.84598622 6.84344493
2.5297649 -7.67031679 -2.40198659 8.42632836
7.25154395 1.0019329 0.785918582 7.36250143
-8.41611897 -0.864534359 -2.12127366 8.7222864
0.62692242 -7.38685925 2.59264147 7.85369411
-7.95361958 0.511700529 -0.855363544 8.01583113
1.96979725 -8.34673724 -2.48080663 8.92762708
0.928776062 2.30915705 -7.21277743 7.63013692
-6.80412832 2.24723289 -1.6284554 7.34833892
-2.32260491 9.597579798E-02 -6.62154506 7.01773211
2.02087789 4.50120648 -4.33359366 6.56695068
6.07040343 4.13942224 1.83629299 7.57341311
-4.92277814 3.65056179 2.81888866 6.74584904
-6.10965614 1.77478654 4.9049683 8.03345999
0.266042186 0.622194655 -6.17393129 6.2109043
-1.37801905 -6.28883722 -2.20197089 6.8041962
5.65973813 -4.67737501 -0.313040102 7.3490453
2.14074807 -6.21372976 -1.50344033 6.74192648
5.88272033 3.80544704 0.1845234 7.00869992
6.58082713 -4.56967741 -1.73811106 8.19818683
-2.86265191 6.53601359 0.992823264 7.20416183
6.4390841 2.71974836 -2.87444448 7.55786122
-4.53341791 -4.45020079 -4.3414996 7.69446449
2.56745395 0.806646705 6.21186967 6.76977278
-2.02969318 5.55527948 2.67516598 6.49132479
-1.29655421 -7.56239458 -2.71853072 8.14010282
-5.03502443 -6.13009603 0.391832311 7.94248582
3.73712967 1.07662849 -5.53827845 6.76740684
5.62610831 3.7300145 -0.569286651 6.77422986
-1.63281955 -6.06158205 -4.22434551 7.56663542
4.06081335 -4.85673123 -2.97520713 6.99499112
-5.13834734 -1.93078887 -2.28648297 5.9463067
5.52837252 -1.8426672 3.62747759 6.86417649
-7.11422425 -1.63248173 -4.716513064E-02 7.29927447
3.85690593 7.01719367 -1.16885832 8.09215424
-6.34212268 3.68302038 -3.12546976 7.97218417
-1.42598189 6.10192513 1.53208048 6.45090577
4.16480181 1.09486171 6.08429499 7.45405539
-5.20950066 -3.71817416 2.01701162 6.71059253
-2.80934861 0.995141728 -5.75090495 6.47731845
2.59857922 -5.66432298 -5.959494661E-02 6.23223237
3.85213946 -1.90159577 -7.19343903 8.37858043
2.31243517 1.21394462 7.68497031 8.11663641
-0.704209581 -6.80240206 2.47860838 7.27406932
3.23380155 -5.97853656 -3.95750017 7.8652514
4.47081674 1.49918683 2.86693308 5.51861112
5.78613353 -4.77227205 -1.16938359 7.59087477
0.890105268 6.23608839 -2.21658987 6.6779006
-0.75315457 6.99700548 2.9708198 7.63878902
-1.09277743 6.79969074 -3.08700405 7.54715514
2.18278495 -3.08442857 -6.6190293 7.62166639
0.258575701 5.58047954 -2.35197991 6.06138786
-0.544279072 -4.1366738 5.9133502 7.23712791
-4.88648945 -4.46429917 3.01049661 7.27123347
4.33345136 5.31384136 3.93044221 7.90342246
-3.74598093 3.94552039 -3.72614538 6.59421441
4.62164148 -5.36281242 -0.947830879 7.1426683
-1.55229256 -2.25660988 6.52615655 7.07761398
-6.13481339 4.52308746 1.21890232 7.71880679
-4.69453169 -3.7218034 -5.53532637 8.15660998
3.1032042 5.4672996 -3.19511047 7.05194811
6.14047676 3.64589769 -3.91545117 8.14424844
6.75557808 1.43330976 -3.42196831 7.70727443
-1.40809072 2.61915476 6.89190987 7.50607173
-2.33034507 2.75471785 5.33065729 6.43699353
-0.517624466 2.79941409 7.08159348 7.63240595
0.943683268 2.80489248 -6.21845958 6.88674085
-4.10706098 -1.70449409 -3.48392853 5.64898292
-5.34091345 5.2020324 -0.188253127 7.45801159
0.362800219 0.673129622 8.55892818 8.59301921
-7.14342121 2.84178994 -2.10390042 7.97061062
5.303653901E-02 -5.18401027 6.55644743 8.35845549
-3.49582882 -1.30301112 6.08238424 7.13540855
5.8599535 2.9591435 0.757664788 6.60830093
-2.52680834 -4.55858197 5.22931353 7.38316666
-7.10104246 2.09347338 2.06955671E-02 7.40323329
7.06237043 -1.9285086 -0.527939411 7.33995515
-4.8448086 9.889439589E-02 -5.45766728 7.29849866
1.73328554 -7.56312482 -2.13130228 8.04658843
7.60549165 1.86326635 0.421128517 7.84172264
-5.48685505 -3.050978748E-02 -5.65831496 7.88181688
0.357345459 -5.55615455 2.75497942 6.21196111
-7.35786041 0.123619787 -1.60336868 7.53154584
-7.127564134E-02 -6.15715878 -3.67887727 7.17285316
1.36752215 1.971406 -6.84800835 7.25615441
-6.00315867 3.75165248 -1.71344625 7.28345443
-1.31975299 -1.34081242 -7.20041244 7.44214117
2.39776654 4.97860639 -5.18501249 7.57760915
7.44021447 2.4018515 1.05363421 7.88896869
-4.22309769 4.77034531 3.89177844 7.46570077
-5.97558339 0.380654181 5.20475684 7.93359869
-0.310494654 -0.171334026 -7.12030303 7.1291288
-5.76456455 -4.08147771 4.48644284 8.36760624
6.40096923 -5.5366735 -0.441563532 8.47479433
1.2584956 -5.07848319 -3.03551089 6.04889486
6.38104864 5.27883415 -0.372050768 8.28989104
2.19310145 -4.89991604 -3.08527028 6.19174966
-1.06086655 7.00816411 2.23944641 7.43336548
5.29856803 2.57737724 -4.26561158 7.27414178
-4.765269 -4.89662345 -1.24804934 6.94567038
4.11476036 -0.912057996 6.01716369 7.34638425
-1.40862269 6.46361538 0.369641034 6.62564534
-1.01280548 -7.22224559 -3.21920583 7.97181864
-6.63671373 -4.06233828 1.76486991 7.9789302
1.34064989 -0.644292276 -7.1670878 7.31980889
4.51869319 4.17444892 -1.31030322 6.28979383
-1.17744648 -5.71577117 -5.54614328 8.05084626
4.15725083 -4.34810976 -1.43289153 6.18400931
-5.42918429 -2.08164678 -3.48125633 6.77705253
4.31719468 -2.95308457 3.19906331 6.13130365
-6.64356531 -0.931919834 -0.859150802 6.76339964
2.27808754 7.10001271 -1.54564671 7.61504347
-6.34939337 3.01906762 -2.6804568 7.52425506
-1.70073037 6.42117165 1.07744742 6.72939983
5.80188089 0.659019558 4.84161003 7.58533561
1.47456555 -1.85960038 4.56361148 5.14383192
-2.4930375 5.77799184 -1.47250654 6.46287097
2.99744448 -5.05109928 -3.17471034 6.67660565
3.36781436 -2.2965217 -6.90099599 8.01498167
1.18426467 2.8522887 7.92885916 8.50910344
-1.44025369 -6.55248047 1.60830284 6.89898319
-0.174550488 -6.68586317 -4.67420794 8.1596234
5.04557152 1.13832809 2.94285632 5.95096514
5.45779641 -4.71652765 -1.95947596 7.47480574
1.26623808 6.3351809 -1.48172109 6.62822551
1.20731373 6.22536622 4.34574799 7.68754295
-1.1990486 6.53400928 -3.08087586 7.32275842
2.64356549 -1.70359703 -6.87758638 7.56253104
1.57576408 4.83795162 -2.22607608 5.55375756
0.570424694 -6.25151933 4.10051394 7.49807261
-4.65245438 -5.45432939 2.47886252 7.58549934
4.51828282 4.41812907 3.87995882 7.415445
-2.98876614 5.61208627 -4.48497499 7.78095341
3.31144421 -5.96186076 -0.936323753 6.88375978
-1.61948853 -2.34591886 5.18654992 5.91830875
-4.98852879 4.62057523 0.960583222 6.86715772
-4.3830256 -2.1697126 -5.18733086 7.12930345
2.6942132 6.04181055 -3.10433231 7.30747142
7.57947074 1.7078527 -3.46992586 8.50914349
6.16796143 1.39125469 -3.26906702 7.11801496
-1.21712094 1.82186893 6.70584981 7.05471555
-0.764817059 3.72577887 5.95757833 7.06817606
-1.17268363 4.54280498 4.09329572 6.22634193
-1.69453523 2.90690451 -6.34238391 7.17965021
-4.19217503 -0.518656764 -2.18933797 4.757787
-3.46116385 5.21124213 -0.763216088 6.30231692
0.300351559 -0.232397158 6.61949053 6.63037513
-6.59926267 3.55908596 -3.47566884 8.26423828
1.46394014 -5.19662575 2.45637794 5.93142753
-3.8971208 -0.711015993 6.05865937 7.23881535
4.74196659 3.17281185 0.285772246 5.71267432
-0.723533613 -4.41683106 5.15462144 6.82656719
-7.80462087 2.18413093 1.43308689 8.23020491
6.5095501 -1.83796322 -0.725572238 6.80285281
-6.01735326 0.934554229 -4.93494205 7.83808554
0.701024524 -7.92676026 -1.80818098 8.16054423
6.23758361 -2.33551029 3.18048528 7.38089047
-7.62318588 2.28717574 -1.09748589 8.03421502
2.05000817 -6.09804399 4.91224121 8.09436766
-7.71650943 1.23889521 -0.765267495 7.85270739
3.24031544 -5.06489531 -4.19179521 7.32966273
1.70608691 2.727615 -7.74394648 8.38566176
-5.98717363 4.53520797 -1.44987474 7.64960759
-2.46591781 -0.433966018 -6.37937139 6.8531348
0.758256035 4.20495664 -5.37904581 6.86955213
7.37988104 3.88518941 0.842822919 8.38258262
-4.74527374 4.51892527 1.12555319 6.6486975
-5.75232351 1.92569288 4.70442906 7.67653383
2.80388415 -5.33813569 -4.40349414 7.46647303
-4.02336913 -5.38715535 6.66116056 9.46467126
5.19908985 -6.64451768 -1.4107482 8.55396755
2.55448984 -7.03729479 0.153122261 7.48814949
5.8329269 3.33238242 -0.613017075 6.74563553
3.86535602 -5.14680095 -2.81612022 7.0257434
-1.62950265 6.92406268 0.762524489 7.15397558
5.53650857 2.66301205 -3.57387401 7.10754077
-5.99164964 -4.14789377 -2.55246495 7.7213966
2.50784894 2.90904775 5.77697516 6.9372406
-1.41500311 5.97235309 1.67524391 6.36220696
0.176946018 -7.70458784 -1.57238972 7.86539212
-4.00377481 -3.88799389 1.26487312 5.72246566
-2.35359834 -2.37278653 -8.47351667 9.10878838
4.49729228 4.79588024 0.131111237 6.57596345
-1.21733752 -6.4483142 -5.36711378 8.47753366
4.5523366 -4.12413058 -2.57762507 6.66155932
-4.75633379 -0.766298547 -1.56406778 5.06519818
7.51142276 -3.16751651 0.64344693 8.17732576
-6.88708998 -2.1274563 2.01891742 7.48559325
2.53991899 6.59787911 1.13458832 7.16034133
-5.77233349 3.74120932 -2.64358421 7.36919388
-4.06903198 5.51242443 0.408390444 6.86371817
5.76659163 1.75031604 3.97519573 7.21937437
-2.23436509 -4.45146603 4.69073967 6.84185471
-4.25878098 4.01883361 -5.07467769 7.7485865
1.36973453 -5.40957142 -1.55783646 5.79365947
4.28011572 -2.68446723 -5.96297355 7.81554915
0.847359752 1.80747628 7.87144384 8.12062912
-0.966056151 -7.03770112 1.36380277 7.23342655
3.2847965 -6.38810973 -3.73990409 8.09843914
3.97292012 1.16039346 5.25571761 6.68978137
5.12446701 -4.54779504 -1.75548618 7.07278825
2.09139266 7.03186753 0.161142515 7.338055
0.400736656 6.11775672 3.49127465 7.05524881
-1.13434807 5.9253004 -3.65956722 7.05608692
2.7890939 -2.22845593 -6.35477054 7.28890727
-0.95417211 5.92762468 -1.58570729 6.20980244
-1.95683415 -2.48570366 6.08200181 6.8555575
-2.07972262 -3.76312116 3.70470026 5.6754851
4.90226332 4.66254633 3.18463759 7.47752904
-4.26814236 4.41905502 -3.79064583 7.2190084
4.27928985 -6.23635133 -2.384910138E-03 7.56335939
-1.42039745 -2.06143091 6.49999108 6.96540813
-6.13464378 3.64727229 1.71592942 7.34035852
-5.55541354 -3.55037038 -4.97249526 8.25793306
2.648584 5.63663908 -3.69214353 7.24007052
6.73526195 3.13244307 -3.52446261 8.22178751
6.84551319 1.47479701 -4.05634323 8.09258905
-0.160583813 2.60468623 6.5846042 7.08288006
-1.62587334 2.65265179 6.35151541 7.07260727
-4.72308224 5.07348602 1.55820538 7.1046302
-0.160667981 3.96916896 -5.61399629 6.87728659
-4.86049076 -2.3170479 -3.63320449 6.49563363
-3.62002089 5.63367266 -2.09979094 7.0179727
-3.428816235E-02 0.499087257 7.55266602 7.5692158
-5.3660359 2.50313928 -3.65590443 6.95885657
6.602145857E-02 -5.00639545 3.92237125 6.36029484
-4.6629755 -2.05326429 5.74635211 7.67983055
4.658663 3.9050861 0.383187675 6.09094994
0.732011448 -3.51648167 7.26771407 8.10685832
